Diaj,ETC0,ND3,ND4,ETC0_cfg2,ND3_cfg2,ND4_cfg2
736346,1622.13896748394,1.78422501141517,NaN,1622.13896748394,1.78422501141517,NaN
736346.5,NaN,NaN,NaN,NaN,NaN,NaN
736348,NaN,NaN,NaN,NaN,NaN,NaN
736348.5,1667.07513982179,-15.7703480540761,NaN,1667.07513982179,-15.7703480540761,NaN
736349,1616.2875826799,5.53190537603518,NaN,1616.2875826799,5.53190537603518,NaN
736349.5,NaN,NaN,NaN,NaN,NaN,NaN
736350,1617.75896794703,10.2764190953608,NaN,1617.75896794703,10.2764190953608,NaN
736350.5,1684.09656673698,-8.08218802274405,NaN,1684.09656673698,-8.08218802274405,NaN
736351,1645.70595202929,-5.76368483656279,NaN,1645.70595202929,-5.76368483656279,NaN
736351.5,1639.96161819945,5.89210997238092,NaN,1639.96161819945,5.89210997238092,NaN
736352,1676.44724065832,-9.10470150203787,NaN,1676.44724065832,-9.10470150203787,NaN
736352.5,1638.71547245251,-6.64334688402323,NaN,1638.71547245251,-6.64334688402323,NaN
736356,1628.38178806494,-5.05778905656302,NaN,1628.38178806494,-5.05778905656302,NaN
736356.5,1637.99497859252,9.61484947594704,NaN,1637.99497859252,9.61484947594704,NaN
736357,NaN,NaN,NaN,NaN,NaN,NaN
736357.5,1630.1329580124,-2.82603477702423,NaN,1630.1329580124,-2.82603477702423,NaN
736360,1637.10886522354,-2.73631728249575,NaN,1637.10886522354,-2.73631728249575,NaN
736360.5,1603.64136889156,5.30787379648268,NaN,1603.64136889156,5.30787379648268,NaN
736367,NaN,NaN,NaN,NaN,NaN,NaN
736367.5,1631.04224720878,NaN,NaN,1631.04224720878,NaN,NaN
736371,1612.43280630359,14.4948918501752,NaN,1612.43280630359,14.4948918501752,NaN
736371.5,NaN,NaN,NaN,NaN,NaN,NaN
736372,1587.84395606878,10.0186755813513,NaN,1587.84395606878,10.0186755813513,NaN
736372.5,NaN,NaN,NaN,NaN,NaN,NaN
736373,1648.43819797274,-3.21711715277979,NaN,1648.43819797274,-3.21711715277979,NaN
736373.5,NaN,NaN,NaN,NaN,NaN,NaN
736374,1624.54419194404,0.372417109273101,NaN,1624.54419194404,0.372417109273101,NaN
736374.5,1637.22166717295,-0.425622412022449,NaN,1637.22166717295,-0.425622412022449,NaN
736375,1619.36326735114,-1.73568422630092,NaN,1619.36326735114,-1.73568422630092,NaN
736375.5,1615.28422786405,10.3288701604454,NaN,1615.28422786405,10.3288701604454,NaN
736392,1608.465435089,5.59362555559801,NaN,1608.465435089,5.59362555559801,NaN
736392.5,NaN,NaN,NaN,NaN,NaN,NaN
736393,1650.74813375607,-4.86524357471262,NaN,1650.74813375607,-4.86524357471262,NaN
736393.5,1620.97705400829,3.5727860003326,NaN,1620.97705400829,3.5727860003326,NaN
736394,1633.88730581299,-0.289647424024906,NaN,1633.88730581299,-0.289647424024906,NaN
736394.5,1630.79403170121,0.244182279074948,NaN,1630.79403170121,0.244182279074948,NaN
736396,NaN,NaN,NaN,NaN,NaN,NaN
736396.5,1658.53334601549,-18.1933846151596,-11.0243027825259,1658.53334601549,-18.1933846151596,-11.0243027825259
736399,1629.5323386792,-3.12645259320561,11.4973040429568,1629.5323386792,-3.12645259320561,11.4973040429568
736399.5,NaN,NaN,NaN,NaN,NaN,NaN
736400,NaN,NaN,NaN,NaN,NaN,NaN
736400.5,NaN,NaN,NaN,NaN,NaN,NaN
736404,1619.27794145462,7.27788489140062,-6.020530620003,1619.27794145462,7.27788489140062,-6.020530620003
736404.5,NaN,NaN,NaN,NaN,NaN,NaN
736405,1622.79748451553,3.09665074395298,NaN,1622.79748451553,3.09665074395298,NaN
736405.5,1640.36842218195,-3.26196861627523,NaN,1640.36842218195,-3.26196861627523,NaN
736406,1629.56295455219,-3.73431151270984,NaN,1629.56295455219,-3.73431151270984,NaN
736406.5,NaN,NaN,NaN,NaN,NaN,NaN
736408,NaN,NaN,NaN,NaN,NaN,NaN
736408.5,1617.9939928058,-6.12704225609173,-0.442767855563034,1617.9939928058,-6.12704225609173,-0.442767855563034
736415,NaN,NaN,NaN,NaN,NaN,NaN
736415.5,1648.76402972665,-13.2805872595729,-15.3762665923634,1648.76402972665,-13.2805872595729,-15.3762665923634
736416,1675.08797499055,-17.6323699215684,NaN,1675.08797499055,-17.6323699215684,NaN
736416.5,NaN,NaN,NaN,NaN,NaN,NaN
736417,NaN,NaN,NaN,NaN,NaN,NaN
736417.5,1621.37845206619,1.22411778222204,-4.67631040282595,1621.37845206619,1.22411778222204,-4.67631040282595
736418,NaN,NaN,NaN,NaN,NaN,NaN
736418.5,1605.31978953369,12.7399096044489,13.9742936624368,1605.31978953369,12.7399096044489,13.9742936624368
736421,NaN,NaN,NaN,NaN,NaN,NaN
736421.5,1623.06566354136,-1.52970335243458,NaN,1623.06566354136,-1.52970335243458,NaN
736424,NaN,NaN,NaN,NaN,NaN,NaN
736424.5,1624.45667563625,14.0846119941377,4.27657142326166,1624.45667563625,14.0846119941377,4.27657142326166
736425,NaN,NaN,NaN,NaN,NaN,NaN
736425.5,1643.34793335375,2.17888923868395,NaN,1643.34793335375,2.17888923868395,NaN
736428,NaN,NaN,NaN,NaN,NaN,NaN
736428.5,1670.28746130476,-11.9553515459679,-17.8879405618611,1670.28746130476,-11.9553515459679,-17.8879405618611
736429,1634.69286388954,-8.12204628188852,NaN,1634.69286388954,-8.12204628188852,NaN
736429.5,1613.26775674086,4.51072509032656,1.31295289639183,1613.26775674086,4.51072509032656,1.31295289639183
736430,1653.8310682193,-10.0811331093259,-20.9614129984873,1653.8310682193,-10.0811331093259,-20.9614129984873
736430.5,NaN,NaN,NaN,NaN,NaN,NaN
736433,1638.15752159046,6.16398876147628,3.58181292007725,1638.15752159046,6.16398876147628,3.58181292007725
736433.5,NaN,NaN,NaN,NaN,NaN,NaN
736436,1634.86965083057,3.28513325006179,NaN,1634.86965083057,3.28513325006179,NaN
736436.5,NaN,NaN,NaN,NaN,NaN,NaN
736441,1650.24776418471,-9.62087818381337,-7.71754968263144,1650.24776418471,-9.62087818381337,-7.71754968263144
736441.5,NaN,NaN,NaN,NaN,NaN,NaN
736442,1621.63515957906,-5.15640602120789,-11.2033413845193,1621.63515957906,-5.15640602120789,-11.2033413845193
736442.5,1628.20425353451,4.65289337981062,NaN,1628.20425353451,4.65289337981062,NaN
736443,1644.52346239463,-6.4332817658526,NaN,1644.52346239463,-6.4332817658526,NaN
736443.5,NaN,NaN,NaN,NaN,NaN,NaN
736444,1625.37882230015,2.06952747974469,NaN,1625.37882230015,2.06952747974469,NaN
736444.5,NaN,NaN,NaN,NaN,NaN,NaN
736445,1644.52948286847,-4.95728182261223,-6.8616482114337,1644.52948286847,-4.95728182261223,-6.8616482114337
736445.5,1630.27240320119,-0.563848709511831,NaN,1630.27240320119,-0.563848709511831,NaN
736446,1625.14055907064,1.12799829007213,8.89893259518203,1625.14055907064,1.12799829007213,8.89893259518203
736446.5,NaN,NaN,NaN,NaN,NaN,NaN
736447,1638.46635408241,-8.12093576643315,0.273936200637763,1638.46635408241,-8.12093576643315,0.273936200637763
736447.5,1622.95541911615,7.35385366913783,NaN,1622.95541911615,7.35385366913783,NaN
736449,NaN,NaN,NaN,NaN,NaN,NaN
736449.5,1598.39004941167,11.7957390011925,NaN,1598.39004941167,11.7957390011925,NaN
736450,NaN,NaN,NaN,NaN,NaN,NaN
736450.5,1634.95088916354,-6.94566069007124,-4.40096385301899,1634.95088916354,-6.94566069007124,-4.40096385301899
736451,NaN,NaN,NaN,NaN,NaN,NaN
736451.5,1616.65222246273,7.85358101936799,NaN,1616.65222246273,7.85358101936799,NaN
736461,1640.14077262942,-1.15748376161014,NaN,1640.14077262942,-1.15748376161014,NaN
736461.5,NaN,NaN,NaN,NaN,NaN,NaN
736464,1647.73324290065,-5.97036194236898,-8.07545457670835,1647.73324290065,-5.97036194236898,-8.07545457670835
736464.5,NaN,NaN,NaN,NaN,NaN,NaN
736465,1635.49678354222,-6.86295113690608,-7.79289808323961,1635.49678354222,-6.86295113690608,-7.79289808323961
736465.5,NaN,NaN,NaN,NaN,NaN,NaN
736466,1643.46895216189,1.00425525217247,NaN,1643.46895216189,1.00425525217247,NaN
736466.5,NaN,NaN,NaN,NaN,NaN,NaN
736467,1615.82373141561,9.55957398968508,13.035810577215,1615.82373141561,9.55957398968508,13.035810577215
736467.5,NaN,NaN,NaN,NaN,NaN,NaN
736468,1631.25109526214,-4.39083043871688,NaN,1631.25109526214,-4.39083043871688,NaN
736468.5,NaN,NaN,NaN,NaN,NaN,NaN
736469,1628.40963125858,-1.62995041654972,10.0880329871727,1628.40963125858,-1.62995041654972,10.0880329871727
736469.5,NaN,NaN,NaN,NaN,NaN,NaN
736471,1665.8492754096,-16.5966828552357,NaN,1665.8492754096,-16.5966828552357,NaN
736471.5,NaN,NaN,NaN,NaN,NaN,NaN
736472,1630.54633481444,-5.27825266235072,NaN,1630.54633481444,-5.27825266235072,NaN
736472.5,1613.13932361183,0.855712636270709,NaN,1613.13932361183,0.855712636270709,NaN
736473,1632.87919525748,-3.61920369409745,NaN,1632.87919525748,-3.61920369409745,NaN
736473.5,1634.8259694727,0.584750715974678,1.10485111398157,1634.8259694727,0.584750715974678,1.10485111398157
736474,1644.59516373075,-4.77457713509216,NaN,1644.59516373075,-4.77457713509216,NaN
736474.5,NaN,NaN,NaN,NaN,NaN,NaN
736475,1659.33895995738,-11.4718394145691,NaN,1659.33895995738,-11.4718394145691,NaN
736475.5,NaN,NaN,NaN,NaN,NaN,NaN
736477,1650.58995035715,-15.244303027145,NaN,1650.58995035715,-15.244303027145,NaN
736477.5,1599.39263249849,13.4186501665095,NaN,1599.39263249849,13.4186501665095,NaN
736479,1616.02029139937,3.36760789169807,NaN,1616.02029139937,3.36760789169807,NaN
736479.5,1583.35945241499,21.6595772418284,NaN,1583.35945241499,21.6595772418284,NaN
736480,1628.50095472135,0.761412983851642,NaN,1628.50095472135,0.761412983851642,NaN
736480.5,1611.14177566213,10.2478457104478,17.9823409774237,1611.14177566213,10.2478457104478,17.9823409774237
736481,1644.27400792275,-9.48489151534272,3.20475033110256,1644.27400792275,-9.48489151534272,3.20475033110256
736481.5,1624.72488221093,2.92599815120616,NaN,1624.72488221093,2.92599815120616,NaN
736482,1621.21351105244,1.74480239879745,NaN,1621.21351105244,1.74480239879745,NaN
736482.5,NaN,NaN,NaN,NaN,NaN,NaN
736483,1632.2290205303,-13.42660990073,-15.2201349089403,1632.2290205303,-13.42660990073,-15.2201349089403
736483.5,1615.40581844907,16.6309934554602,10.6929022500742,1615.40581844907,16.6309934554602,10.6929022500742
736484,NaN,NaN,NaN,NaN,NaN,NaN
736484.5,1623.22805356298,8.62642872366223,1.3553019586634,1623.22805356298,8.62642872366223,1.3553019586634
736485,1616.30922578545,2.00210391018368,8.95768284856649,1616.30922578545,2.00210391018368,8.95768284856649
736485.5,1600.96566079689,21.6874317664688,NaN,1600.96566079689,21.6874317664688,NaN
736486,1617.77331809839,17.8690299899815,NaN,1617.77331809839,17.8690299899815,NaN
736486.5,NaN,NaN,NaN,NaN,NaN,NaN
736487,1651.00277164495,-12.3544495229662,-13.395449243164,1651.00277164495,-12.3544495229662,-13.395449243164
736487.5,NaN,NaN,NaN,NaN,NaN,NaN
736488,1607.7265864617,4.55639194951664,NaN,1607.7265864617,4.55639194951664,NaN
736488.5,NaN,NaN,NaN,NaN,NaN,NaN
736489,1616.10543906312,7.9020978796907,3.41151464689597,1616.10543906312,7.9020978796907,3.41151464689597
736489.5,1627.07721568851,-6.53608966643037,NaN,1627.07721568851,-6.53608966643037,NaN
736490,1639.6317168194,-2.12741210514196,-2.78917078374411,1639.6317168194,-2.12741210514196,-2.78917078374411
736490.5,1599.71687725663,15.6558347437219,13.3733518189697,1599.71687725663,15.6558347437219,13.3733518189697
736492,NaN,NaN,NaN,NaN,NaN,NaN
736492.5,1610.37190761455,23.2632607370006,23.9417399552806,1610.37190761455,23.2632607370006,23.9417399552806
736493,1647.56330998186,-0.940058531955856,-8.74047531018505,1647.56330998186,-0.940058531955856,-8.74047531018505
736493.5,1637.53189309353,-9.23494634065628,-8.01622602936754,1637.53189309353,-9.23494634065628,-8.01622602936754
736494,NaN,NaN,NaN,NaN,NaN,NaN
736494.5,1604.58717002618,7.53391213837585,NaN,1604.58717002618,7.53391213837585,NaN
736495,1628.43292876841,5.12286916888888,NaN,1628.43292876841,5.12286916888888,NaN
736495.5,NaN,NaN,NaN,NaN,NaN,NaN
736496,1662.98587866235,-7.46146726724578,NaN,1662.98587866235,-7.46146726724578,NaN
736496.5,1637.90503419534,-3.99106172954748,-10.5385964635611,1637.90503419534,-3.99106172954748,-10.5385964635611
736497,1627.59159427371,0.375480451144995,NaN,1627.59159427371,0.375480451144995,NaN
736497.5,NaN,NaN,NaN,NaN,NaN,NaN
736499,1630.18029868635,-3.95401294556314,NaN,1630.18029868635,-3.95401294556314,NaN
736499.5,1666.77123933009,-23.728552988528,-24.7368641455391,1666.77123933009,-23.728552988528,-24.7368641455391
736500,1633.2396635317,-3.5486934229782,NaN,1633.2396635317,-3.5486934229782,NaN
736500.5,1614.37804486452,9.40563114886959,6.28639842690473,1614.37804486452,9.40563114886959,6.28639842690473
736501,1652.62943965868,-5.81781065742302,-19.8693303093123,1652.62943965868,-5.81781065742302,-19.8693303093123
736501.5,NaN,NaN,NaN,NaN,NaN,NaN
736502,1622.0860079935,5.9757398258057,6.75451867571269,1622.0860079935,5.9757398258057,6.75451867571269
736502.5,1599.19926317046,16.3705481771278,12.0943606068543,1599.19926317046,16.3705481771278,12.0943606068543
736503,1646.42727285926,-2.89903470669606,-4.56934474376612,1646.42727285926,-2.89903470669606,-4.56934474376612
736503.5,NaN,NaN,NaN,NaN,NaN,NaN
736504,NaN,NaN,NaN,NaN,NaN,NaN
736504.5,1619.6035998309,7.14297909295192,NaN,1619.6035998309,7.14297909295192,NaN
736505,1619.01748931806,4.41214496376642,NaN,1619.01748931806,4.41214496376642,NaN
736505.5,NaN,NaN,NaN,NaN,NaN,NaN
736506,1628.75596260889,1.37022630265528,NaN,1628.75596260889,1.37022630265528,NaN
736506.5,NaN,NaN,NaN,NaN,NaN,NaN
736507,1636.22834804978,3.4006708317404,NaN,1636.22834804978,3.4006708317404,NaN
736507.5,1624.43060157184,1.9154132034389,NaN,1624.43060157184,1.9154132034389,NaN
736508,1626.11956611697,-2.39222418236113,1.84404632116275,1626.11956611697,-2.39222418236113,1.84404632116275
736508.5,1624.02227235018,5.72876589478324,0.500033258483427,1624.02227235018,5.72876589478324,0.500033258483427
736509,1618.03823869059,2.95276695779876,1.76368960180048,1618.03823869059,2.95276695779876,1.76368960180048
736509.5,1609.54259155392,3.28349635949303,1.69767804303979,1609.54259155392,3.28349635949303,1.69767804303979
736510,1635.28267294229,-3.49034587577717,-3.94544571523443,1635.28267294229,-3.49034587577717,-3.94544571523443
736510.5,1615.48090402996,2.43031398450012,NaN,1615.48090402996,2.43031398450012,NaN
736511,1658.40520199876,-11.3413117964437,NaN,1658.40520199876,-11.3413117964437,NaN
736511.5,1619.89411808957,-1.10423746180027,NaN,1619.89411808957,-1.10423746180027,NaN
736512,1612.65465028516,6.69604640971534,8.06977821019518,1612.65465028516,6.69604640971534,8.06977821019518
736512.5,1624.32950994968,-0.872657596229828,5.19197423074252,1624.32950994968,-0.872657596229828,5.19197423074252
736513,NaN,NaN,NaN,NaN,NaN,NaN
736513.5,1639.34616402136,-5.32171965497196,NaN,1639.34616402136,-5.32171965497196,NaN
736514,NaN,NaN,NaN,NaN,NaN,NaN
736514.5,1665.90156176363,-19.5614166355781,NaN,1665.90156176363,-19.5614166355781,NaN
736515,1626.16143111555,4.57322439449285,NaN,1626.16143111555,4.57322439449285,NaN
736515.5,1609.38939986979,6.9652553655983,12.4066248997428,1609.38939986979,6.9652553655983,12.4066248997428
736516,1634.35501954087,-1.29698320833995,NaN,1634.35501954087,-1.29698320833995,NaN
736516.5,1610.92458394148,9.28201833114804,2.50294400567282,1610.92458394148,9.28201833114804,2.50294400567282
736517,1610.45903681784,2.77786994388521,7.68949733518934,1610.45903681784,2.77786994388521,7.68949733518934
736517.5,NaN,NaN,NaN,NaN,NaN,NaN
736518,1645.43821454401,-5.66038034650478,NaN,1645.43821454401,-5.66038034650478,NaN
736518.5,1629.53979398567,0.301583728687774,-0.795052008132188,1629.53979398567,0.301583728687774,-0.795052008132188
736519,1613.89571889872,3.28028651237469,13.1669568615926,1613.89571889872,3.28028651237469,13.1669568615926
736519.5,1632.67897797079,-4.90451405998624,-4.02069207378145,1632.67897797079,-4.90451405998624,-4.02069207378145
736520,1632.63283175814,1.70743490249561,-2.50676850697346,1632.63283175814,1.70743490249561,-2.50676850697346
736520.5,1620.91577045492,3.59063189338212,-1.46038051513369,1620.91577045492,3.59063189338212,-1.46038051513369
736521,1618.08652027273,7.26842760134036,12.0265326405929,1618.08652027273,7.26842760134036,12.0265326405929
736521.5,1613.90477821059,1.76125746649518,-5.18952584280305,1613.90477821059,1.76125746649518,-5.18952584280305
736522,1637.65488019301,-4.2636982713027,NaN,1637.65488019301,-4.2636982713027,NaN
736522.5,NaN,NaN,NaN,NaN,NaN,NaN
736526,1624.09382869591,1.44600317373624,NaN,1624.09382869591,1.44600317373624,NaN
736526.5,1609.89036664588,9.99756432174786,NaN,1609.89036664588,9.99756432174786,NaN
736527,1629.23498631958,1.45005714430113,NaN,1629.23498631958,1.45005714430113,NaN
736527.5,1616.73760138305,10.8733010749268,NaN,1616.73760138305,10.8733010749268,NaN
736528,1619.97735000019,0.492467994301478,6.83465921838228,1619.97735000019,0.492467994301478,6.83465921838228
736528.5,1616.67248436934,8.82326003973935,NaN,1616.67248436934,8.82326003973935,NaN
736529,1627.20019390452,-0.814472240876512,10.9944234266104,1627.20019390452,-0.814472240876512,10.9944234266104
736529.5,1611.0599114307,15.5836945137364,19.9249381632574,1611.0599114307,15.5836945137364,19.9249381632574
736531,1638.13950194327,-0.938565884040145,NaN,1638.13950194327,-0.938565884040145,NaN
736531.5,NaN,NaN,NaN,NaN,NaN,NaN
736532,1644.95655248598,-5.31512066625078,NaN,1644.95655248598,-5.31512066625078,NaN
736532.5,1628.39875641639,-0.00719379594397651,NaN,1628.39875641639,-0.00719379594397651,NaN
736533,1622.50599523831,-0.215769792247329,NaN,1622.50599523831,-0.215769792247329,NaN
736533.5,1619.13945826728,10.2772271318377,NaN,1619.13945826728,10.2772271318377,NaN
736534,1620.53631257953,-1.88398633960651,NaN,1620.53631257953,-1.88398633960651,NaN
736534.5,1634.87381967262,-0.695237695037122,NaN,1634.87381967262,-0.695237695037122,NaN
736535,1637.7389248247,3.62323742945955,NaN,1637.7389248247,3.62323742945955,NaN
736535.5,1629.89952160059,6.91432446897238,-8.66962170188049,1629.89952160059,6.91432446897238,-8.66962170188049
736536,1633.99315357414,-2.72861200282364,NaN,1633.99315357414,-2.72861200282364,NaN
736536.5,NaN,NaN,NaN,NaN,NaN,NaN
736537,1639.72614469225,-1.17089214079829,NaN,1639.72614469225,-1.17089214079829,NaN
736537.5,NaN,NaN,NaN,NaN,NaN,NaN
736538,1658.44907530488,NaN,NaN,1658.44907530488,NaN,NaN
736538.5,1659.60242474691,NaN,NaN,1659.60242474691,NaN,NaN
736539,1645.48796224503,-9.03506789444145,0.645575532973226,1645.48796224503,-9.03506789444145,0.645575532973226
736539.5,1626.3773499218,2.16611952461562,NaN,1626.3773499218,2.16611952461562,NaN
736540,1617.64433252353,1.48730942318275,2.0364804172882,1617.64433252353,1.48730942318275,2.0364804172882
736540.5,1622.85361181218,0.900672744652184,-6.26121903132389,1622.85361181218,0.900672744652184,-6.26121903132389
736541,1630.60383071025,-5.23696738188528,NaN,1630.60383071025,-5.23696738188528,NaN
736541.5,1630.28824265439,8.72302219394123,NaN,1630.28824265439,8.72302219394123,NaN
736542,NaN,NaN,NaN,NaN,NaN,NaN
736542.5,1633.33235608719,2.93630845454481,NaN,1633.33235608719,2.93630845454481,NaN
736543,1645.45707821414,-1.85160608440651,NaN,1645.45707821414,-1.85160608440651,NaN
736543.5,1622.22885220294,11.2846901962835,0.687430393412114,1622.22885220294,11.2846901962835,0.687430393412114
736544,1627.6205019614,-2.78668272900336,-3.27260802500859,1627.6205019614,-2.78668272900336,-3.27260802500859
736544.5,1606.59702024017,11.4651471534148,13.7984783542381,1606.59702024017,11.4651471534148,13.7984783542381
736545,1640.55724992758,-1.15510512766673,0.83309029361817,1640.55724992758,-1.15510512766673,0.83309029361817
736545.5,1626.91200634646,6.05868958375322,NaN,1626.91200634646,6.05868958375322,NaN
736546,1640.16428847788,-0.151996561967962,NaN,1640.16428847788,-0.151996561967962,NaN
736546.5,1619.47516013599,10.4870775366171,NaN,1619.47516013599,10.4870775366171,NaN
736547,1629.31957949385,-0.573583747892144,NaN,1629.31957949385,-0.573583747892144,NaN
736547.5,1624.29916283739,5.4734541642888,NaN,1624.29916283739,5.4734541642888,NaN
736548,1625.83231303435,-2.0584514151974,NaN,1625.83231303435,-2.0584514151974,NaN
736548.5,1642.22701327632,0.845515106609582,NaN,1642.22701327632,0.845515106609582,NaN
736549,1645.42960065448,1.79122936105,NaN,1645.42960065448,1.79122936105,NaN
736549.5,1606.02352633392,23.7876730941741,23.0335179814629,1606.02352633392,23.7876730941741,23.0335179814629
736552,1639.03192971725,-6.9954004439785,NaN,1639.03192971725,-6.9954004439785,NaN
736552.5,1648.792022158,-3.61595826543657,NaN,1648.792022158,-3.61595826543657,NaN
736553,1613.66102938563,10.7009902213692,18.5499788760478,1613.66102938563,10.7009902213692,18.5499788760478
736553.5,NaN,NaN,NaN,NaN,NaN,NaN
736554,1646.52968196751,-11.7414653093535,NaN,1646.52968196751,-11.7414653093535,NaN
736554.5,1618.8827831298,-0.578179975771263,NaN,1618.8827831298,-0.578179975771263,NaN
736555,1605.53623716473,8.76082683649042,15.2497037389016,1605.53623716473,8.76082683649042,15.2497037389016
736555.5,NaN,NaN,NaN,NaN,NaN,NaN
736556,1631.35154026153,1.84459082794569,-1.26595426332278,1631.35154026153,1.84459082794569,-1.26595426332278
736556.5,1614.73764488517,4.3257022378973,NaN,1614.73764488517,4.3257022378973,NaN
736557,1651.03410071103,-6.72484547695512,-9.44819927155345,1651.03410071103,-6.72484547695512,-9.44819927155345
736557.5,1621.42545036136,1.27177953964338,NaN,1621.42545036136,1.27177953964338,NaN
736558,1632.31767971608,-3.94772515922386,-1.36559828086843,1632.31767971608,-3.94772515922386,-1.36559828086843
736558.5,1617.4268497517,11.9211252200605,12.4374852359531,1617.4268497517,11.9211252200605,12.4374852359531
736559,1636.94963922836,-5.04318025751195,3.84834416752506,1636.94963922836,-5.04318025751195,3.84834416752506
736559.5,1605.05793995976,16.410085782418,8.96786662339036,1605.05793995976,16.410085782418,8.96786662339036
736561,1645.4774455778,-7.5849058914705,NaN,1645.4774455778,-7.5849058914705,NaN
736561.5,1600.91540099982,16.9066675153695,21.2993145418091,1600.91540099982,16.9066675153695,21.2993145418091
736562,NaN,NaN,NaN,NaN,NaN,NaN
736562.5,1575.63041615223,33.5566141038444,NaN,1575.63041615223,33.5566141038444,NaN
736564,1639.2206754417,-6.79218476746905,1.8265398695296,1639.2206754417,-6.79218476746905,1.8265398695296
736564.5,NaN,NaN,NaN,NaN,NaN,NaN
736565,1637.03465848928,-2.24474372480859,NaN,1637.03465848928,-2.24474372480859,NaN
736565.5,NaN,NaN,NaN,NaN,NaN,NaN
736566,1644.70907224833,-12.7591689865328,NaN,1644.70907224833,-12.7591689865328,NaN
736566.5,NaN,NaN,NaN,NaN,NaN,NaN
736567,NaN,NaN,NaN,NaN,NaN,NaN
736567.5,1615.53950169501,10.7494471923812,15.3337413177492,1615.53950169501,10.7494471923812,15.3337413177492
736568,1617.14918673656,7.6030464218677,-1.86256164872452,1617.14918673656,7.6030464218677,-1.86256164872452
736568.5,NaN,NaN,NaN,NaN,NaN,NaN
736569,1623.81500208719,-3.14839736712815,NaN,1623.81500208719,-3.14839736712815,NaN
736569.5,1635.38450237951,2.64563634775254,NaN,1635.38450237951,2.64563634775254,NaN
736570,NaN,NaN,NaN,NaN,NaN,NaN
736570.5,1638.91925756609,0.430752711776449,NaN,1638.91925756609,0.430752711776449,NaN
736571,1630.10663651531,-0.17769123666335,NaN,1630.10663651531,-0.17769123666335,NaN
736571.5,NaN,NaN,NaN,NaN,NaN,NaN
736572,NaN,NaN,NaN,NaN,NaN,NaN
736572.5,1643.46952601749,-4.12920694420109,NaN,1643.46952601749,-4.12920694420109,NaN
736573,NaN,NaN,NaN,NaN,NaN,NaN
736573.5,1602.49667584776,6.39785371538915,4.90371955462115,1602.49667584776,6.39785371538915,4.90371955462115
736574,1629.02328703883,1.82077014061292,0.868359443131112,1629.02328703883,1.82077014061292,0.868359443131112
736574.5,1607.52303401388,11.9176600590804,14.987079009423,1607.52303401388,11.9176600590804,14.987079009423
736575,1637.42322592304,-10.1055047451941,-5.27273003422829,1637.42322592304,-10.1055047451941,-5.27273003422829
736575.5,1641.59406433106,7.67441454973914,8.63828033757977,1641.59406433106,7.67441454973914,8.63828033757977
736576,NaN,NaN,NaN,NaN,NaN,NaN
736576.5,1611.19495704121,7.10475963190197,16.3530922711568,1611.19495704121,7.10475963190197,16.3530922711568
736578,1603.74720629306,2.1753976341181,NaN,1603.74720629306,2.1753976341181,NaN
736578.5,NaN,NaN,NaN,NaN,NaN,NaN
