Diaj,ETC0,ND3,ND4,ETC0_cfg2,ND3_cfg2,ND4_cfg2
736331,1569.14795971988,15.3006132235025,NaN,1572.55807820462,14.1229221454953,NaN
736331.5,1595.32356874994,8.18760850682816,NaN,1595.32356874994,8.18760850682816,NaN
736332,1550.35874025828,18.1151389424278,NaN,1552.64731606163,17.8960633397846,NaN
736332.5,1592.73715402904,8.94862906118715,NaN,1592.73715402904,8.94862906118715,NaN
736333,1572.89436681071,16.3701155298163,NaN,1575.19373224023,15.3602250766814,NaN
736333.5,1581.90743659504,13.7926428552373,NaN,1581.90743659504,13.7926428552373,NaN
736336,1560.10945558363,12.0110795441683,NaN,1562.2504376265,11.6632321003783,NaN
736336.5,NaN,NaN,NaN,NaN,NaN,NaN
736337,1600.29107580426,2.72524979616674,NaN,1601.84988977138,2.06889258936599,NaN
736337.5,NaN,NaN,NaN,NaN,NaN,NaN
736338,NaN,NaN,NaN,NaN,NaN,NaN
736338.5,1574.60420020649,7.65995206700813,NaN,1574.60420020649,7.65995206700813,NaN
736339,1522.78612126645,14.0815495718148,NaN,1525.65321507985,13.6383212665062,NaN
736339.5,1592.01707431022,-7.11723932136215,NaN,1592.01707431022,-7.11723932136215,NaN
736340,1602.43982272798,-9.09664983597509,NaN,1604.24432783105,-9.43498270758255,NaN
736340.5,NaN,NaN,NaN,NaN,NaN,NaN
736341,NaN,NaN,NaN,NaN,NaN,NaN
736341.5,1577.71307448473,11.0797164766877,NaN,1577.71307448473,11.0797164766877,NaN
736363,NaN,NaN,NaN,NaN,NaN,NaN
736363.5,1570.57012438128,4.44106289314914,NaN,1570.57012438128,4.44106289314914,NaN
736364,NaN,NaN,NaN,NaN,NaN,NaN
736364.5,1622.1755991461,NaN,NaN,1622.1755991461,NaN,NaN
736367,1556.18698326933,15.6616850494102,NaN,1557.7804000729,15.214706769669,NaN
736367.5,1584.03177811534,4.55019282161152,NaN,1584.03177811534,4.55019282161152,NaN
736368,1604.28899156395,NaN,NaN,1605.54459925422,NaN,NaN
736368.5,NaN,NaN,NaN,NaN,NaN,NaN
736370,NaN,NaN,NaN,NaN,NaN,NaN
736370.5,1550.40667934395,8.27121138499433,NaN,1550.40667934395,8.27121138499433,NaN
736372,1541.25134839444,19.6431549288386,NaN,1542.7733521272,19.5247329030587,NaN
736372.5,NaN,NaN,NaN,NaN,NaN,NaN
736375,1566.24431445422,10.5183497248172,NaN,1568.83963134439,9.81070294499546,NaN
736375.5,NaN,NaN,NaN,NaN,NaN,NaN
736377,1546.30266804404,8.26347894106857,NaN,1548.29379594055,8.22330320484684,NaN
736377.5,NaN,NaN,NaN,NaN,NaN,NaN
736384,NaN,NaN,NaN,NaN,NaN,NaN
736384.5,1557.1321753149,3.16713772736693,NaN,1557.1321753149,3.16713772736693,NaN
736385,NaN,NaN,NaN,NaN,NaN,NaN
736385.5,1567.42527453759,15.4474479996595,NaN,1567.42527453759,15.4474479996595,NaN
736386,NaN,NaN,NaN,NaN,NaN,NaN
736386.5,1554.77647164595,17.3717553085671,NaN,1554.77647164595,17.3717553085671,NaN
736387,NaN,NaN,NaN,NaN,NaN,NaN
736387.5,1585.70315878908,3.97230931300783,NaN,1585.70315878908,3.97230931300783,NaN
736390,1541.60486424118,7.02002254914964,NaN,1546.58939852834,5.71128917449232,NaN
736390.5,NaN,NaN,NaN,NaN,NaN,NaN
736392,1526.34118028426,25.0579588019018,NaN,1528.61597009787,25.0574951799331,NaN
736392.5,1551.70570439434,14.6801186423822,NaN,1551.70570439434,14.6801186423822,NaN
736393,1540.03577265297,21.188717728824,NaN,1543.29583208784,20.1339552234581,NaN
736393.5,NaN,NaN,NaN,NaN,NaN,NaN
736396,1519.12952992424,20.5897903355165,NaN,1521.8192482769,20.4841306765732,NaN
736396.5,NaN,NaN,NaN,NaN,NaN,NaN
736400,NaN,NaN,NaN,NaN,NaN,NaN
736400.5,NaN,NaN,NaN,NaN,NaN,NaN
736405,1576.4120075786,10.7759295579874,NaN,1579.61038450779,10.2512210272398,NaN
736405.5,NaN,NaN,NaN,NaN,NaN,NaN
736406,NaN,NaN,NaN,NaN,NaN,NaN
736406.5,1570.02987425304,10.9801491233095,NaN,1570.02987425304,10.9801491233095,NaN
736408,NaN,NaN,NaN,NaN,NaN,NaN
736408.5,1559.23938537925,9.77933747855536,NaN,1559.23938537925,9.77933747855536,NaN
736411,1528.57686360325,32.9018401971123,NaN,1529.5287915378,33.475036685189,NaN
736411.5,NaN,NaN,NaN,NaN,NaN,NaN
736413,NaN,NaN,NaN,NaN,NaN,NaN
736413.5,1559.27327718646,4.42773964437538,NaN,1559.27327718646,4.42773964437538,NaN
736414,1581.96128463817,-1.96284238348039,NaN,1587.83828065532,-3.47118256178351,NaN
736414.5,NaN,NaN,NaN,NaN,NaN,NaN
736417,1546.89771129774,4.97276155628765,NaN,1552.71973448095,2.96040975329583,NaN
736417.5,1563.50193419964,18.0582087284006,NaN,1563.50193419964,18.0582087284006,NaN
736421,NaN,NaN,NaN,NaN,NaN,NaN
736421.5,1586.74547354906,-1.73108591147707,NaN,1586.74547354906,-1.73108591147707,NaN
736423,NaN,NaN,NaN,NaN,NaN,NaN
736423.5,1542.05680707702,12.3563801371736,NaN,1542.05680707702,12.3563801371736,NaN
736424,1530.66216883117,20.3171453477617,NaN,1534.60146609401,19.0441741904174,NaN
736424.5,NaN,NaN,NaN,NaN,NaN,NaN
736426,NaN,NaN,NaN,NaN,NaN,NaN
736426.5,1547.61342305725,11.7295488197883,NaN,1547.61342305725,11.7295488197883,NaN
736427,NaN,NaN,NaN,NaN,NaN,NaN
736427.5,1565.98424565804,0.296237752128263,NaN,1565.98424565804,0.296237752128263,NaN
736429,1581.38786764216,4.33258937340224,NaN,1586.03036054224,2.42346787564156,NaN
736429.5,1555.01832954447,15.2519757821481,NaN,1555.01832954447,15.2519757821481,NaN
736430,NaN,NaN,NaN,NaN,NaN,NaN
736430.5,1539.39299146046,14.2536159368922,NaN,1539.39299146046,14.2536159368922,NaN
736431,NaN,NaN,NaN,NaN,NaN,NaN
736431.5,1532.71053909653,17.2951370712201,NaN,1532.71053909653,17.2951370712201,NaN
736438,NaN,NaN,NaN,NaN,NaN,NaN
736438.5,1549.18041215357,12.0382891253698,NaN,1549.18041215357,12.0382891253698,NaN
736440,1581.46304915373,1.80687307609082,NaN,1583.05452308403,2.30165563039054,NaN
736440.5,NaN,NaN,NaN,NaN,NaN,NaN
736442,1572.08914350888,7.06210580692118,NaN,1574.63916897923,6.98205267975413,NaN
736442.5,NaN,NaN,NaN,NaN,NaN,NaN
736446,NaN,NaN,NaN,NaN,NaN,NaN
736446.5,1543.01249445089,9.30325536816417,NaN,1543.01249445089,9.30325536816417,NaN
736449,1559.49069812463,6.65371153843876,NaN,1562.85199382395,5.67806423370052,NaN
736449.5,1557.25634559483,14.4220142729512,NaN,1557.25634559483,14.4220142729512,NaN
736450,NaN,NaN,NaN,NaN,NaN,NaN
736450.5,1566.30951380269,11.3531744241643,NaN,1566.30951380269,11.3531744241643,NaN
736452,1571.21774988315,8.45623909990513,NaN,1572.90248679911,7.77775276847501,NaN
736452.5,1542.25066611579,8.11528965616617,NaN,1542.25066611579,8.11528965616617,NaN
736453,1520.62978092595,18.9924154548132,NaN,1526.0731268693,18.1660488997527,NaN
736453.5,NaN,NaN,NaN,NaN,NaN,NaN
736454,1565.508688104,7.83128208731591,NaN,1569.58346795297,6.76167489363229,NaN
736454.5,NaN,NaN,NaN,NaN,NaN,NaN
736464,NaN,NaN,NaN,NaN,NaN,NaN
736464.5,1573.4897938411,3.03979898989246,NaN,1573.4897938411,3.03979898989246,NaN
736467,NaN,NaN,NaN,NaN,NaN,NaN
736467.5,1556.75129595662,4.20468466036959,NaN,1556.75129595662,4.20468466036959,NaN
736468,NaN,NaN,NaN,NaN,NaN,NaN
736468.5,1552.84611221521,18.3702888737607,NaN,1552.84611221521,18.3702888737607,NaN
736469,NaN,NaN,NaN,NaN,NaN,NaN
736469.5,1567.89056130484,4.15112657586224,NaN,1567.89056130484,4.15112657586224,NaN
736470,1554.71232273399,14.0114932103779,NaN,1557.53352272327,13.2826789285086,NaN
736470.5,NaN,NaN,NaN,NaN,NaN,NaN
736472,1566.33599166088,10.7197675112436,NaN,1570.29427447415,9.52464664323884,NaN
736472.5,1563.42868969843,10.160446142809,NaN,1563.42868969843,10.160446142809,NaN
736474,NaN,NaN,NaN,NaN,NaN,NaN
736474.5,1565.10887004808,9.7931379781121,NaN,1565.10887004808,9.7931379781121,NaN
736476,1595.00352740108,7.36004355483578,NaN,1597.78921046538,6.59687750965122,NaN
736476.5,1531.84995948003,21.7156082070946,NaN,1531.84995948003,21.7156082070946,NaN
736477,NaN,NaN,NaN,NaN,NaN,NaN
736477.5,1543.71227696568,21.052830667094,NaN,1543.71227696568,21.052830667094,NaN
736479,1559.64618629561,17.0509263989898,NaN,1561.55550671384,16.8923379186151,NaN
736479.5,1547.97383342066,19.6210356380757,NaN,1547.97383342066,19.6210356380757,NaN
736480,NaN,NaN,NaN,NaN,NaN,NaN
736480.5,1566.79837778665,12.8519970905893,NaN,1566.79837778665,12.8519970905893,NaN
736482,1562.61255122461,9.32106979968535,NaN,1564.4223417528,8.99768061620421,NaN
736482.5,1540.77171994057,11.0148304131155,NaN,1540.77171994057,11.0148304131155,NaN
736483,1562.70884375822,11.5924645976024,NaN,1564.44724967645,11.8684537609022,NaN
736483.5,NaN,NaN,NaN,NaN,NaN,NaN
736486,NaN,NaN,NaN,NaN,NaN,NaN
736486.5,1552.42830832945,8.62412000757399,NaN,1552.42830832945,8.62412000757399,NaN
736487,1586.48946117372,3.22485087717973,NaN,1590.74817264125,1.80309507399033,NaN
736487.5,1561.75382477471,7.19621784306332,NaN,1561.75382477471,7.19621784306332,NaN
736488,1554.75272283844,14.536341221009,NaN,1555.07617631903,14.7382317632321,NaN
736488.5,1557.1346273821,13.1394858367673,NaN,1557.1346273821,13.1394858367673,NaN
736489,1573.79495393697,10.7492764789552,NaN,1574.17504595427,11.6896096440914,NaN
736489.5,1562.07964843828,10.8896359982059,NaN,1562.07964843828,10.8896359982059,NaN
736490,NaN,NaN,NaN,NaN,NaN,NaN
736490.5,1535.22819617576,33.8499116720936,NaN,1535.22819617576,33.8499116720936,NaN
736491,NaN,NaN,NaN,NaN,NaN,NaN
736491.5,1543.57396282061,8.29893477993164,NaN,1543.57396282061,8.29893477993164,NaN
736493,NaN,NaN,NaN,NaN,NaN,NaN
736493.5,1576.4886609943,8.09031802760114,NaN,1576.4886609943,8.09031802760114,NaN
736494,NaN,NaN,NaN,NaN,NaN,NaN
736494.5,1572.92085683998,6.61259914470838,NaN,1572.92085683998,6.61259914470838,NaN
736496,NaN,NaN,NaN,NaN,NaN,NaN
736496.5,NaN,NaN,NaN,NaN,NaN,NaN
736498,1599.56979036354,-10.8336541489105,NaN,1606.74062288154,-14.7762717143028,NaN
736498.5,NaN,NaN,NaN,NaN,NaN,NaN
736500,NaN,NaN,NaN,NaN,NaN,NaN
736500.5,1559.23708262736,21.7759704041052,NaN,1559.23708262736,21.7759704041052,NaN
736501,1592.72044432745,8.75647457871264,NaN,1596.46686365669,8.49096881125729,NaN
736501.5,NaN,NaN,NaN,NaN,NaN,NaN
736504,NaN,NaN,NaN,NaN,NaN,NaN
736504.5,1554.4951485319,17.8705564005381,NaN,1554.4951485319,17.8705564005381,NaN
736509,1546.50032087632,7.37122073152318,NaN,1548.48344024471,7.0450044318427,NaN
736509.5,NaN,NaN,NaN,NaN,NaN,NaN
736512,NaN,NaN,NaN,NaN,NaN,NaN
736512.5,1625.63100952903,NaN,NaN,1625.63100952903,NaN,NaN
736526,1583.927033744,7.85039649837245,NaN,1583.927033744,7.85039649837245,NaN
736526.5,1570.95309613551,14.8138503200257,NaN,1570.95309613551,14.8138503200257,NaN
736528,NaN,NaN,NaN,NaN,NaN,NaN
736528.5,1570.3130002851,15.9230050879478,NaN,1570.3130002851,15.9230050879478,NaN
736534,1567.83749432692,12.0026412266886,NaN,1567.83749432692,12.0026412266886,NaN
736534.5,NaN,NaN,NaN,NaN,NaN,NaN
736538,NaN,NaN,NaN,NaN,NaN,NaN
736538.5,1586.37390789098,7.38176473440126,NaN,1586.37390789098,7.38176473440126,NaN
736540,1565.67199714999,15.9779395687158,NaN,1565.67199714999,15.9779395687158,NaN
736540.5,NaN,NaN,NaN,NaN,NaN,NaN
736541,1573.79055507066,9.50192713577417,NaN,1573.79055507066,9.50192713577417,NaN
736541.5,NaN,NaN,NaN,NaN,NaN,NaN
736544,1584.20529442873,6.91337212144981,NaN,1584.20529442873,6.91337212144981,NaN
736544.5,1568.82520883506,13.4991855732305,NaN,1568.82520883506,13.4991855732305,NaN
736550,1560.50299364712,17.7389079553602,NaN,1560.50299364712,17.7389079553602,NaN
736550.5,NaN,NaN,NaN,NaN,NaN,NaN
736551,NaN,NaN,NaN,NaN,NaN,NaN
736551.5,1568.64769629027,10.4807622299493,NaN,1568.64769629027,10.4807622299493,NaN
736554,NaN,NaN,NaN,NaN,NaN,NaN
736554.5,1573.04988706595,11.4429254146901,NaN,1573.04988706595,11.4429254146901,NaN
736555,NaN,NaN,NaN,NaN,NaN,NaN
736555.5,1573.34402647434,11.745886776378,NaN,1573.34402647434,11.745886776378,NaN
736556,NaN,NaN,NaN,NaN,NaN,NaN
736556.5,1571.89903932405,11.5033951599983,NaN,1571.89903932405,11.5033951599983,NaN
736558,1574.89878204645,14.2322624679564,NaN,1574.89878204645,14.2322624679564,NaN
736558.5,NaN,NaN,NaN,NaN,NaN,NaN
736560,1564.75600260897,11.5286639207573,NaN,1564.75600260897,11.5286639207573,NaN
736560.5,1576.50612591427,10.4813122212197,NaN,1576.50612591427,10.4813122212197,NaN
736561,NaN,NaN,NaN,NaN,NaN,NaN
736561.5,1571.46205848578,15.316745826254,NaN,1571.46205848578,15.316745826254,NaN
736562,NaN,NaN,NaN,NaN,NaN,NaN
736562.5,1560.88721554343,21.8139765520432,NaN,1560.88721554343,21.8139765520432,NaN
736566,1568.42006759205,15.5463308571759,NaN,1568.42006759205,15.5463308571759,NaN
736566.5,1568.2175019282,5.32503474647365,NaN,1568.2175019282,5.32503474647365,NaN
736570,1573.5260745705,3.74448752245212,NaN,1573.5260745705,3.74448752245212,NaN
736570.5,NaN,NaN,NaN,NaN,NaN,NaN
736573,NaN,NaN,NaN,NaN,NaN,NaN
736573.5,1538.87709105059,23.8593359121992,NaN,1538.87709105059,23.8593359121992,NaN
736574,NaN,NaN,NaN,NaN,NaN,NaN
736574.5,1566.63131514391,16.871431320393,NaN,1566.63131514391,16.871431320393,NaN
736575,1580.10654504082,6.5925249169868,NaN,1580.10654504082,6.5925249169868,NaN
736575.5,NaN,NaN,NaN,NaN,NaN,NaN
736576,1524.03445172531,29.1547174533525,NaN,1524.03445172531,29.1547174533525,NaN
736576.5,1566.53762136303,13.0749005300129,NaN,1566.53762136303,13.0749005300129,NaN
736578,NaN,NaN,NaN,NaN,NaN,NaN
736578.5,1604.60811621759,2.91085743757799,NaN,1604.60811621759,2.91085743757799,NaN
736579,1578.36008658031,8.71857805065179,NaN,1578.36008658031,8.71857805065179,NaN
736579.5,1584.23489164132,-1.19990049353237,NaN,1584.23489164132,-1.19990049353237,NaN
736581,1559.15458242216,13.0300419818777,NaN,1559.15458242216,13.0300419818777,NaN
736581.5,NaN,NaN,NaN,NaN,NaN,NaN
736582,1577.64909554765,11.355514220505,NaN,1577.64909554765,11.355514220505,NaN
736582.5,1579.82533198106,11.2207063489652,NaN,1579.82533198106,11.2207063489652,NaN
736583,NaN,NaN,NaN,NaN,NaN,NaN
736583.5,1561.56754928546,17.5023537061536,NaN,1561.56754928546,17.5023537061536,NaN
736584,NaN,NaN,NaN,NaN,NaN,NaN
736584.5,1570.53249467207,5.4095286512736,NaN,1570.53249467207,5.4095286512736,NaN
736586,1590.8314912186,2.59668742880558,NaN,1590.8314912186,2.59668742880558,NaN
736586.5,1587.59027683641,6.81980231339958,NaN,1587.59027683641,6.81980231339958,NaN
736587,1587.69809460332,14.4714192365773,NaN,1587.69809460332,14.4714192365773,NaN
736587.5,1564.01172608849,17.3410042418957,NaN,1564.01172608849,17.3410042418957,NaN
736588,1572.29774472919,13.3897047532491,NaN,1572.29774472919,13.3897047532491,NaN
736588.5,NaN,NaN,NaN,NaN,NaN,NaN
736591,1583.76548539671,11.2501148093645,NaN,1583.76548539671,11.2501148093645,NaN
736591.5,NaN,NaN,NaN,NaN,NaN,NaN
736592,NaN,NaN,NaN,NaN,NaN,NaN
736592.5,1572.0229884677,9.93500334745636,NaN,1572.0229884677,9.93500334745636,NaN
736593,NaN,NaN,NaN,NaN,NaN,NaN
736593.5,1568.33079108073,17.0357146629792,NaN,1568.33079108073,17.0357146629792,NaN
736594,1556.22593469544,15.0043489665438,NaN,1556.22593469544,15.0043489665438,NaN
736594.5,1575.11530991021,13.7979536968558,NaN,1575.11530991021,13.7979536968558,NaN
736595,1579.99251619039,9.61504012568457,NaN,1579.99251619039,9.61504012568457,NaN
736595.5,1561.85061369472,14.7861443611146,NaN,1561.85061369472,14.7861443611146,NaN
736596,NaN,NaN,NaN,NaN,NaN,NaN
736596.5,1570.66515928258,22.2975998151046,NaN,1570.66515928258,22.2975998151046,NaN
736597,NaN,NaN,NaN,NaN,NaN,NaN
736597.5,1576.44043091946,15.2753347890871,NaN,1576.44043091946,15.2753347890871,NaN
736598,NaN,NaN,NaN,NaN,NaN,NaN
736598.5,NaN,NaN,NaN,NaN,NaN,NaN
736600,NaN,NaN,NaN,NaN,NaN,NaN
736600.5,1559.15026996185,20.7140292161835,NaN,1559.15026996185,20.7140292161835,NaN
736601,NaN,NaN,NaN,NaN,NaN,NaN
736601.5,1570.23554273267,21.3207695308677,NaN,1570.23554273267,21.3207695308677,NaN
736606,NaN,NaN,NaN,NaN,NaN,NaN
736606.5,1573.98934346815,11.9399074822609,NaN,1573.98934346815,11.9399074822609,NaN
736607,NaN,NaN,NaN,NaN,NaN,NaN
736607.5,NaN,NaN,NaN,NaN,NaN,NaN
736608,1567.96880535755,16.6444270778595,NaN,1567.96880535755,16.6444270778595,NaN
736608.5,1561.91033381127,15.9769183595192,NaN,1561.91033381127,15.9769183595192,NaN
736609,1552.04552753662,16.5277453293133,NaN,1552.04552753662,16.5277453293133,NaN
736609.5,NaN,NaN,NaN,NaN,NaN,NaN
736610,1588.0194838977,6.92008932402837,NaN,1588.0194838977,6.92008932402837,NaN
736610.5,NaN,NaN,NaN,NaN,NaN,NaN
736612,1588.9989848806,6.8891916886264,NaN,1588.9989848806,6.8891916886264,NaN
736612.5,NaN,NaN,NaN,NaN,NaN,NaN
736613,1575.32529922461,6.75925686270057,NaN,1575.32529922461,6.75925686270057,NaN
736613.5,NaN,NaN,NaN,NaN,NaN,NaN
736614,NaN,NaN,NaN,NaN,NaN,NaN
736614.5,1588.87055792555,9.02493924426381,NaN,1588.87055792555,9.02493924426381,NaN
736615,1581.95769506634,10.9580583373372,NaN,1581.95769506634,10.9580583373372,NaN
736615.5,NaN,NaN,NaN,NaN,NaN,NaN
736617,NaN,NaN,NaN,NaN,NaN,NaN
736617.5,1534.17839899179,19.487898746873,NaN,1534.17839899179,19.487898746873,NaN
736620,1549.1345429854,12.1745252642684,NaN,1549.1345429854,12.1745252642684,NaN
736620.5,NaN,NaN,NaN,NaN,NaN,NaN
736622,1561.11509795933,13.377339318979,NaN,1561.11509795933,13.377339318979,NaN
736622.5,1594.48052904313,2.2986247482404,NaN,1594.48052904313,2.2986247482404,NaN
736623,1566.26987051326,16.4493318215239,NaN,1566.26987051326,16.4493318215239,NaN
736623.5,1617.57284068875,1.65981941335258,NaN,1617.57284068875,1.65981941335258,NaN
736624,1593.06220447709,15.8199461220411,NaN,1593.06220447709,15.8199461220411,NaN
736624.5,NaN,NaN,NaN,NaN,NaN,NaN
736626,1579.08222205142,21.6915174346348,NaN,1579.08222205142,21.6915174346348,NaN
736626.5,NaN,NaN,NaN,NaN,NaN,NaN
736628,1585.26687255077,5.97666076125506,NaN,1585.26687255077,5.97666076125506,NaN
736628.5,NaN,NaN,NaN,NaN,NaN,NaN
736630,1506.06332112336,25.2379810084165,NaN,1506.06332112336,25.2379810084165,NaN
736630.5,NaN,NaN,NaN,NaN,NaN,NaN
736631,1567.27684266233,4.58712048002531,NaN,1567.27684266233,4.58712048002531,NaN
736631.5,1582.8654422661,13.5703261532976,NaN,1582.8654422661,13.5703261532976,NaN
736632,NaN,NaN,NaN,NaN,NaN,NaN
736632.5,NaN,NaN,NaN,NaN,NaN,NaN
736633,1576.42692992764,17.6565978257413,NaN,1576.42692992764,17.6565978257413,NaN
736633.5,1593.63037203086,11.598626865911,NaN,1593.63037203086,11.598626865911,NaN
736634,NaN,NaN,NaN,NaN,NaN,NaN
736634.5,1554.55666962552,16.8009877672573,NaN,1554.55666962552,16.8009877672573,NaN
736635,1581.55808628413,11.8233272028651,NaN,1581.55808628413,11.8233272028651,NaN
736635.5,1562.18878423999,NaN,NaN,1562.18878423999,NaN,NaN
736636,NaN,NaN,NaN,NaN,NaN,NaN
736636.5,1583.05603447844,11.2626161865694,NaN,1583.05603447844,11.2626161865694,NaN
